ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l2cache_0, stateEvent_Inv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Inv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Inv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Inv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_Fetch_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchResp_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchXResp_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_AckInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_AckInv_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_AckInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_AckInv_SBInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLine_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLine_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLine_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLineInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLineInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLineInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLineResp_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLineResp_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLineResp_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_GetS, , Accumulator, 3840088, 0, 377, 377, 377, 1, 1
l2cache_0, eventSent_GetX, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_0, eventSent_GetSX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_Write, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_PutS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_PutM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_FetchResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_FetchXResp, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l2cache_0, eventSent_AckInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_NACK, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_GetSResp, , Accumulator, 3840088, 0, 7, 7, 7, 1, 1
l2cache_0, eventSent_GetXResp, , Accumulator, 3840088, 0, 374, 374, 374, 1, 1
l2cache_0, eventSent_WriteResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_FlushLineResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_Fetch, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_FetchInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_ForceInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_FetchInvX, , Accumulator, 3840088, 0, 1, 1, 1, 1, 1
l2cache_0, eventSent_Inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_Put, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_Get, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_AckMove, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_CustomReq, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_CustomResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_CustomAck, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetS_hit, , Accumulator, 3840088, 0, 28, 196, 4, 7, 7
l2cache_0, latency_GetS_miss, , Accumulator, 3840088, 0, 53176, 7669654, 373, 52, 186
l2cache_0, latency_GetS_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetX_miss, , Accumulator, 3840088, 0, 531, 71331, 4, 108, 145
l2cache_0, latency_GetX_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetSX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetSX_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetSX_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_GetSX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, latency_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSHit_Arrival, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_0, GetXHit_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSXHit_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetXHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSXHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSMiss_Arrival, , Accumulator, 3840088, 0, 377, 377, 377, 1, 1
l2cache_0, GetXMiss_Arrival, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_0, GetSXMiss_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, CacheHits, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_0, CacheMisses, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l2cache_0, prefetch_evict, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, prefetch_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, prefetch_useful, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_0, prefetch_coherence_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, prefetch_redundant, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_AckPut_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, evict_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, evict_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, evict_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_GetS_E, , Accumulator, 3840088, 0, 3, 3, 3, 1, 1
l2cache_0, stateEvent_GetX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_GetSX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutS_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutS_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutE_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutE_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutE_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutE_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutE_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutE_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutM_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutM_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutM_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutX_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_PutX_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_E, , Accumulator, 3840088, 0, 3, 3, 3, 1, 1
l2cache_0, stateEvent_FetchInvX_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInvX_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchInv_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_ForceInv_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchResp_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FetchXResp_EInvX, , Accumulator, 3840088, 0, 1, 1, 1, 1, 1
l2cache_0, stateEvent_AckInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLine_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, stateEvent_FlushLineInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, eventSent_PutE, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, TotalEventsReceived, , Accumulator, 3840088, 0, 765, 765, 765, 1, 1
l2cache_0, TotalEventsReplayed, , Accumulator, 3840088, 0, 1, 1, 1, 1, 1
l2cache_0, Put_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, Get_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, AckMove_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetS_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, Write_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSX_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, WriteResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, CustomReq_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, CustomResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, CustomAck_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, NULLCMD_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetS_recv, , Accumulator, 3840088, 0, 389, 389, 389, 1, 1
l2cache_0, GetX_recv, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_0, GetSX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, Write_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, FlushLine_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, FlushLineInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, GetSResp_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_0, GetXResp_recv, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_0, WriteResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, FlushLineResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, PutS_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, PutM_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, PutE_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, PutX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, Inv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, ForceInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, Fetch_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, FetchInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, FetchInvX_recv, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l2cache_0, FetchResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, FetchXResp_recv, , Accumulator, 3840088, 0, 1, 1, 1, 1, 1
l2cache_0, NACK_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, AckInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, AckPut_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_0, MSHR_occupancy, , Accumulator, 3840088, 0, 53281, 298451, 10213, 0, 12
l2cache_0, Bank_conflicts, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, read_reqs, , Accumulator, 3840088, 0, 4000, 4000, 4000, 1, 1
cpu1, write_reqs, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
cpu1, custom_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, split_read_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, split_write_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, split_custom_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, cycles_with_issue, , Accumulator, 3840088, 0, 3495, 3495, 3495, 1, 1
cpu1, cycles_no_issue, , Accumulator, 3840088, 0, 6713, 6713, 6713, 1, 1
cpu1, total_bytes_read, , Accumulator, 3840088, 0, 16000, 64000, 4000, 4, 4
cpu1, total_bytes_write, , Accumulator, 3840088, 0, 8000, 32000, 2000, 4, 4
cpu1, total_bytes_custom, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, req_latency, , Accumulator, 3840088, 0, 68902, 1719502, 6000, 1, 62
cpu1, time, , Accumulator, 3840088, 0, 3838, 14730244, 1, 3838, 3838
cpu1, cycles_hit_fence, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, cycles_max_issue, , Accumulator, 3840088, 0, 517, 517, 517, 1, 1
cpu1, cycles_max_reorder, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu1, cycles, , Accumulator, 3840088, 0, 10209, 10209, 10209, 1, 1
l1cache_1, prefetch_opportunities, , Accumulator, 3840088, 0, 6000, 6000, 6000, 1, 1
l1cache_1, prefetches_issued, , Accumulator, 3840088, 0, 364, 364, 364, 1, 1
l1cache_1, prefetches_canceled_by_page_boundary, , Accumulator, 3840088, 0, 374, 374, 374, 1, 1
l1cache_1, prefetches_canceled_by_history, , Accumulator, 3840088, 0, 5636, 5636, 5636, 1, 1
l1cache_1, Prefetch_requests, , Accumulator, 3840088, 0, 364, 364, 364, 1, 1
l1cache_1, Prefetch_drops, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, default_stat, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_GetS_I, , Accumulator, 3840088, 0, 376, 376, 376, 1, 1
l1cache_1, stateEvent_GetS_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_GetS_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_GetX_I, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_1, stateEvent_GetX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_GetX_M, , Accumulator, 3840088, 0, 1875, 1875, 1875, 1, 1
l1cache_1, stateEvent_GetSX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_GetSX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_GetSX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_GetSResp_IS, , Accumulator, 3840088, 0, 5, 5, 5, 1, 1
l1cache_1, stateEvent_GetXResp_IS, , Accumulator, 3840088, 0, 369, 369, 369, 1, 1
l1cache_1, stateEvent_GetXResp_IM, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_1, stateEvent_GetXResp_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Inv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Inv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Inv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Inv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Inv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Inv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Inv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInvX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInvX_M, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l1cache_1, stateEvent_FetchInvX_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInvX_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInvX_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInvX_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Fetch_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Fetch_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Fetch_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Fetch_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Fetch_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Fetch_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_Fetch_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FetchInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLine_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLine_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLine_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLineInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLineInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLineInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLineResp_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLineResp_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, stateEvent_FlushLineResp_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, eventSent_GetS, , Accumulator, 3840088, 0, 376, 376, 376, 1, 1
l1cache_1, eventSent_GetX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_1, eventSent_GetSX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, eventSent_Write, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, eventSent_PutM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_1, eventSent_NACK, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
